"Category","Name","Brand","Price_Current","Price_MRP","Price_Show","Discount","Rating","Reviews","Units_Sold","Seller","Seller_ID","Location","In_Stock","SKU_ID","Product_ID","Product_URL","Image_URL","Scraped_At","Discount_Pct"
"Mobiles","Redmi 15C 8GB/256GB - Official","Xiaomi",20989,NA,"৳ 20,989",NA,NA,NA,NA,"Alapon Computer (CTG)","5879","Chattogram",TRUE,"12636967620","1573795243","https://www.daraz.com.bd/products/redmi-15c-8gb256gb-i1573795243.html","https://static-01.daraz.com.bd/p/d0f1a3cd9f0a7e78df9401b122167bdf.jpg","2026-05-06 20:22:02",NA
"Mobiles","Moto Edge 60 Pro [8/256GB]","Motorola",44199,46000,"৳ 44,199","4% Off",NA,NA,NA,"SUMASH TECH LIMITED","700649760132","Dhaka",TRUE,"2549498871","531448526","https://www.daraz.com.bd/products/moto-edge-60-pro-8256gb-i531448526.html","https://static-01.daraz.com.bd/p/c2cc6d7c6d9814f7df0c37d5bea93e0f.jpg","2026-05-06 20:22:02",4
"Mobiles","Walton Primo R10 4GB/64GB","Walton",11999,13499,"৳ 11,999","11% Off",NA,NA,NA,"Talukder Electronics","700506165014","Mymensingh",TRUE,"1677242678","343869491","https://www.daraz.com.bd/products/r10-i343869491.html","https://static-01.daraz.com.bd/p/6cfdff4bb523dec585d2fb86535550d5.jpg","2026-05-06 20:22:02",11
"Mobiles","Honor X7d 5g (8+512GB) Unofficial","Honor",25999,NA,"৳ 25,999",NA,NA,NA,NA,"Phone Palace","700558008428","Dhaka",TRUE,"12671821411","1581322151","https://www.daraz.com.bd/products/honor-x7d-5g-8-512gb-unofficial-i1581322151.html","https://static-01.daraz.com.bd/p/c82de3a9fd0f2c158bfb3d0518718cab.jpg","2026-05-06 20:22:02",NA
"Mobiles","OPPO Reno14 5G 12GB/256GB | Official","OPPO",52990,59990,"৳ 52,990","12% Off",NA,NA,NA,"Oppo Official","700872288002","Dhaka",TRUE,"12659817868","1578506785","https://www.daraz.com.bd/products/oppo-reno14-5g-12gb256gb-official-i1578506785.html","https://bd-live-21.slatic.net/kf/Sce72b5a4b10f41d9a3abce589e5e56da8.jpg","2026-05-06 20:22:02",12
"Mobiles","Samsung Galaxy A36 5G 8/256GB|6.6"" FHD+ AMOLED 120Hz","Samsung",47678,48999,"৳ 47,678","3% Off",NA,NA,NA,"Samsung Official","700951920001","Dhaka",TRUE,"2602896886","563970531","https://www.daraz.com.bd/products/samsung-galaxy-a36-5g-8256gb66-fhd-amoled-120hz-i563970531.html","https://bd-live-21.slatic.net/kf/S75bf5d67859248cab62604ef3b2aed6fd.jpg","2026-05-06 20:22:02",3
"Mobiles","Xiaomi Redmi Note 15 Pro Plus 5G 12GB/512GB | Official","Xiaomi",55700,59999,"৳ 55,700","7% Off",NA,NA,NA,"Xiaomi Official","701015568001","Dhaka",TRUE,"12646789154","1575557426","https://www.daraz.com.bd/products/xiaomi-redmi-note-15-pro-plus-5g-12gb512gb-i1575557426.html","https://bd-live-21.slatic.net/kf/Sa02074b600484e39a1022681fd8a8deeq.jpg","2026-05-06 20:22:02",7
"Mobiles","Apple iPhone Air 256GB || Official","Apple",185149,209999,"৳ 185,149","12% Off",NA,NA,NA,"Salextra Lifestyle","700512027528","Dhaka",TRUE,"2595910138","562312033","https://www.daraz.com.bd/products/apple-iphone-air-256gb-official-i562312033.html","https://static-01.daraz.com.bd/p/28486e3c4319d3d51b817224393b0c1d.jpg","2026-05-06 20:22:02",12
"Mobiles","REDMI 14C Global/official Version(8/256GB) 4G","No Brand",25000,NA,"৳ 25,000",NA,NA,NA,NA,"Papamomkidze","700542498924","Dhaka",TRUE,"2397624438","496911717","https://www.daraz.com.bd/products/-i496911717.html","https://static-01.daraz.com.bd/p/9422448c563beac0109fdeca020130f3.jpg","2026-05-06 20:22:02",NA
"Mobiles","Samsung Galaxy A36 5G 8/128GB|6.6"" FHD+ AMOLED 120Hz","Samsung",45257,46499,"৳ 45,257","3% Off",NA,NA,NA,"Samsung Official","700951920001","Dhaka",TRUE,"2602903487","563978035","https://www.daraz.com.bd/products/samsung-galaxy-a36-5g-8128gb66-fhd-amoled-120hz-i563978035.html","https://bd-live-21.slatic.net/kf/S7777b6f1dd26470b8dae66d7d0bb5a50g.jpg","2026-05-06 20:22:02",3
"Mobiles","REDMI Note 15 5G (8/256GB) Unofficial Global /Officiall","Redmi",45000,NA,"৳ 45,000",NA,NA,NA,NA,"Papamomkidze","700542498924","Dhaka",TRUE,"2630778381","572991908","https://www.daraz.com.bd/products/-i572991908.html","https://bd-live-21.slatic.net/kf/S59a6dcc0bb424b738e3a1bd12bb9d594K.jpg","2026-05-06 20:22:02",NA
"Mobiles","Coolpad Cool C15 Smartphone (Black) – 6.56” HD+ 90Hz Display, 12GB RAM (6+6), 256GB ROM, Helio G36, 50MP Dual Camera, 5000mAh Battery","",15990,NA,"৳ 15,990",NA,NA,NA,NA,"Coolpad Bangladesh","700982384979","Dhaka",TRUE,"2637296986","574291042","https://www.daraz.com.bd/products/-i574291042.html","https://static-01.daraz.com.bd/p/3d02e106a3b7a4b93194db3cda959fdd.jpg","2026-05-06 20:22:02",NA
"Mobiles","Coolpad Cool 30 Play Smartphone – 6.79” HD+ Display, 16GB RAM (8+8), 256GB ROM, Helio G99, 64MP Camera, 5000mAh Battery","",17990,NA,"৳ 17,990",NA,NA,NA,NA,"Coolpad Bangladesh","700982384979","Dhaka",TRUE,"12659662277","1578394373","https://www.daraz.com.bd/products/-i1578394373.html","https://static-01.daraz.com.bd/p/0114c0603acff7e574d69c7949eb332a.jpg","2026-05-06 20:22:02",NA
"Mobiles","Coolpad X100 Smartphone (Blue) – 6.78” FHD+ 120Hz Display, 16GB RAM (8+8), 256GB ROM, Helio G99, 108MP Triple Camera, 5000mAh Battery","",21990,23990,"৳ 21,990","8% Off",NA,NA,NA,"Coolpad Bangladesh","700982384979","Dhaka",TRUE,"2635494104","574131141","https://www.daraz.com.bd/products/-i574131141.html","https://static-01.daraz.com.bd/p/1dbabc63b9a63530059c5ef8741f278d.jpg","2026-05-06 20:22:02",8
"Mobiles","Samsung Galaxy A56 5G 8/256GB|6.7"" AMOLED 120Hz","Samsung",60950,62699,"৳ 60,950","3% Off",NA,NA,NA,"Samsung Official","700951920001","Dhaka",TRUE,"2602900722","563977043","https://www.daraz.com.bd/products/samsung-galaxy-a56-5g-8256gb67-amoled-120hz-i563977043.html","https://bd-live-21.slatic.net/kf/Sdda53bbd6a6a45a684919036b13a9ae74.jpg","2026-05-06 20:22:02",3
"Mobiles","Walton Smart Phone NEXG N6 Lite","Walton",12999,13648,"৳ 12,999","5% Off",NA,NA,NA,"Talukder Electronics","700506165014","Mymensingh",TRUE,"1564860302","325695571","https://www.daraz.com.bd/products/primo-nexg-n6-i325695571.html","https://static-01.daraz.com.bd/p/1893a50847eda8ff2541cec56c371b3b.jpg","2026-05-06 20:22:02",5
"Mobiles","Xiaomi Redmi Note 12 Turbo 8/256","No Brand",36999,49999,"৳ 36,999","26% Off",NA,NA,NA,"Global Media (CTG)","5896","Chattogram",TRUE,"1611532369","330622344","https://www.daraz.com.bd/products/xiaomi-redmi-note-12-8256-i330622344.html","https://static-01.daraz.com.bd/p/7994394e54faf6e4e5e84847e92abb0c.png","2026-05-06 20:22:02",26
"Mobiles","Coolpad X100 Smartphone (Pink) – 6.78” FHD+ 120Hz Display, 16GB RAM (8+8), 256GB ROM, Helio G99, 108MP Triple Camera, 5000mAh Battery","",21990,23990,"৳ 21,990","8% Off",NA,NA,NA,"Coolpad Bangladesh","700982384979","Dhaka",TRUE,"2635427855","574119376","https://www.daraz.com.bd/products/-i574119376.html","https://static-01.daraz.com.bd/p/002336aee19c04fbc87e92904f72a684.jpg","2026-05-06 20:22:02",8
"Mobiles","REDMI Note 15 Global Unofficial /Official (8/256GB)","Redmi",34999,NA,"৳ 34,999",NA,NA,NA,NA,"Papamomkidze","700542498924","Dhaka",TRUE,"2630414483","572369295","https://www.daraz.com.bd/products/15-i572369295.html","https://bd-live-21.slatic.net/kf/S7f84cdf77bcf4537944f2b186425bb2fs.jpg","2026-05-06 20:22:02",NA
"Mobiles","REDMI Note 15Pro+  5G(12/512GB) Unofficial Global /Official","Redmi",70000,NA,"৳ 70,000",NA,NA,NA,NA,"Papamomkidze","700542498924","Dhaka",TRUE,"2637543272","574750674","https://www.daraz.com.bd/products/redmi-note-15pro-5g12512gb-i574750674.html","https://bd-live-21.slatic.net/kf/S454e088606dd4947bac5f65037739db6c.jpg","2026-05-06 20:22:02",NA
"Mobiles","Samsung a 224g","No Brand",180,NA,"৳ 180",NA,NA,NA,NA,"SAFE TELECOM","700619664365","Khulna",TRUE,"1613824789","331162285","https://www.daraz.com.bd/products/samsung-a-224g-i331162285.html","https://bd-live-21.slatic.net/kf/S838c08eeb3e3443bbf792d59f44a896aC.jpg","2026-05-06 20:22:02",NA
"Mobiles","Google Pixel 9 Pro XL (16GB/128GB)","No Brand",117557,124999,"৳ 117,557","6% Off",NA,NA,NA,"Google Pixel | Aura Distribution","701026432091","Dhaka",TRUE,"12668696425","1580428904","https://www.daraz.com.bd/products/-i1580428904.html","https://static-01.daraz.com.bd/p/16c3091ce4a798ad95fe6fbbaeae23ab.png","2026-05-06 20:22:02",6
"Mobiles","Samsung Galaxy A07(6+128GB)""6.7"" PLS LCD, 90Hz ডিসপ্লে,25W ফাস্ট চার্জিং সহ 5000 mah Battery","Samsung",20499,20999,"৳ 20,499","2% Off",NA,NA,NA,"Phone Palace","700558008428","Dhaka",TRUE,"2607345969","566654690","https://www.daraz.com.bd/products/samsung-galaxy-a076128gb67-pls-lcd-90hz-25w-5000-mah-battery-i566654690.html","https://bd-live-21.slatic.net/kf/S1eea43b9d07e42069157a74bbd87153dn.jpg","2026-05-06 20:22:04",2
"Mobiles","Honor Win 5g (12+256GB) Unofficial","Honor",81999,NA,"৳ 81,999",NA,NA,NA,NA,"Phone Palace","700558008428","Dhaka",TRUE,"12672188084","1581057558","https://www.daraz.com.bd/products/honor-win-5g-12256gb-unofficial-i1581057558.html","https://static-01.daraz.com.bd/p/c25287e544949688893b13aae7baeb5c.jpg","2026-05-06 20:22:04",NA
"Mobiles","REDMI Note 15 Pro 4G (8/256GB) Unofficial Global / Chinese Global","Redmi",39990,NA,"৳ 39,990",NA,NA,NA,NA,"Papamomkidze","700542498924","Dhaka",TRUE,"2634145852","574209123","https://www.daraz.com.bd/products/-i574209123.html","https://bd-live-21.slatic.net/kf/S52d5b16156b047cd948445da69959621W.jpg","2026-05-06 20:22:04",NA
"Mobiles","REDMI 15C (8/256GB) Unofficial Global /Official","Redmi",25000,NA,"৳ 25,000",NA,NA,NA,NA,"Papamomkidze","700542498924","Dhaka",TRUE,"2633222232","573694221","https://www.daraz.com.bd/products/redmi-15c-8256gb-i573694221.html","https://bd-live-21.slatic.net/kf/S0311ef44023d49fe88e7af0875f07c76T.jpg","2026-05-06 20:22:04",NA
"Mobiles","Global/Chinese  Version  REDMI  (8gb,256gb) Note13 series 5G Black","No Brand",25999,NA,"৳ 25,999",NA,NA,NA,NA,"Papamomkidze","700542498924","Dhaka",TRUE,"1952663406","339074856","https://www.daraz.com.bd/products/-i339074856.html","https://bd-live-21.slatic.net/kf/S2783aa773c394dbeb371f36c4b8742edx.jpg","2026-05-06 20:22:04",NA
"Mobiles","Motorola Edge 60 Stylus 5g (8+256GB) Unofficial","Motorola",32999,NA,"৳ 32,999",NA,NA,NA,NA,"Phone Palace","700558008428","Dhaka",TRUE,"12670197065","1580996312","https://www.daraz.com.bd/products/motorola-edge-60-5g-8-256gb-unofficial-i1580996312.html","https://static-01.daraz.com.bd/p/7353452e591739a2fcbcd22a0a90238a.jpg","2026-05-06 20:22:04",NA
"Mobiles","REDMI 15C (6/128) Unofficial Global /Official","Redmi",20999,NA,"৳ 20,999",NA,NA,NA,NA,"Papamomkidze","700542498924","Dhaka",TRUE,"2633384773","573800454","https://www.daraz.com.bd/products/redmi-15c-6128-i573800454.html","https://bd-live-21.slatic.net/kf/Sd77aadf479584f3a8023a78eeb1ef15a3.jpg","2026-05-06 20:22:04",NA
"Mobiles","HTC Wildfire E7 Life(6/128GB)","HTC",20500,NA,"৳ 20,500",NA,NA,NA,NA,"Papamomkidze","700542498924","Dhaka",TRUE,"2629029257","571768504","https://www.daraz.com.bd/products/-i571768504.html","https://bd-live-21.slatic.net/kf/S164181f29eee4bce9f1df49787d5f53en.jpg","2026-05-06 20:22:04",NA
"Mobiles","Honor 400 5G (12+512GB),6.55""AMOLED, 1B colors120Hz,ডিসপ্লে,66Wফাস্ট চার্জিং সহ 6000mah Battery","Honor",47999,59990,"৳ 47,999","20% Off",NA,NA,NA,"Phone Palace","700558008428","Dhaka",TRUE,"12666163346","1580038205","https://www.daraz.com.bd/products/honor-400-5g-12512gb-655-amoled-1b-120hz-6000mah-66w-i1580038205.html","https://bd-live-21.slatic.net/kf/S9f96e2434c1a4f87ac7d725c24f630d86.jpg","2026-05-06 20:22:04",20
"Mobiles","Motorola Moto G57 Power 5g (8+128GB) Unofficial","Motorola",24999,NA,"৳ 24,999",NA,NA,NA,NA,"Phone Palace","700558008428","Dhaka",TRUE,"12670581138","1581044422","https://www.daraz.com.bd/products/motorola-moto-g57-5g-8-128gb-unofficial-i1581044422.html","https://static-01.daraz.com.bd/p/b98349c6af8fe666672ed485f5063312.jpg","2026-05-06 20:22:04",NA
"Mobiles","Apple iPhone 17 Pro 256GB || Official","Apple",213099,229999,"৳ 213,099","7% Off",NA,NA,NA,"Salextra Lifestyle","700512027528","Dhaka",TRUE,"2595964162","562293660","https://www.daraz.com.bd/products/apple-iphone-17-pro-256gb-official-i562293660.html","https://static-01.daraz.com.bd/p/e97c4b6e43628282fa83df758e8529b2.jpg","2026-05-06 20:22:04",7
"Mobiles","Xiaomi Redmi Note 14(6/128GB) Global /Official","Redmi",27999,NA,"৳ 27,999",NA,NA,NA,NA,"Papamomkidze","700542498924","Dhaka",TRUE,"2614599416","568452428","https://www.daraz.com.bd/products/xiaomi-redmi-note-14-6128gb-i568452428.html","https://bd-live-21.slatic.net/kf/S866dd25721dd4ba8858f906acb08d24fX.jpg","2026-05-06 20:22:04",NA
"Mobiles","Google Pixel 9 (12GB/128GB)","No Brand",84724,89999,"৳ 84,724","6% Off",NA,NA,NA,"Google Pixel | Aura Distribution","701026432091","Dhaka",TRUE,"12668696420","1580442517","https://www.daraz.com.bd/products/-i1580442517.html","https://static-01.daraz.com.bd/p/7131f9e07db3373c8b7d73a9f7465e42.png","2026-05-06 20:22:04",6
"Mobiles","Pixel 8 Pro (12GB/128GB)","No Brand",72081,79999,"৳ 72,081","10% Off",NA,NA,NA,"Google Pixel | Aura Distribution","701026432091","Dhaka",TRUE,"12668605329","1580436562","https://www.daraz.com.bd/products/-i1580436562.html","https://static-01.daraz.com.bd/p/05b0f46bbf0ee39fadd3b2962b3ea777.png","2026-05-06 20:22:04",10
"Mobiles","Nokia C32 7GB* (3GB Virtual)/64GB Smart Phone","Nokia",13199,13499,"৳ 13,199","2% Off",NA,NA,NA,"Salextra Lifestyle","700512027528","Dhaka",TRUE,"12672101454","1581460505","https://www.daraz.com.bd/products/nokia-c32-7gb-3gb-virtual64gb-smart-phone-i1581460505.html","https://static-01.daraz.com.bd/p/f177dab46b6350d68af82173726e05ef.jpg","2026-05-06 20:22:04",2
"Mobiles","Xiaomi Redmi A7 Pro 4G (4/64GB)6.9""IPS LCD, 120Hz ডিসপ্লে,15W চার্জিং 6000mah battery","Xiaomi",14999,NA,"৳ 14,999",NA,NA,NA,NA,"Phone Palace","700558008428","Dhaka",TRUE,"12669618830","1580715446","https://www.daraz.com.bd/products/xiaomi-redmi-a7-pro-4g-464gb-69-ips-lcd-120hz-15w-6000mah-i1580715446.html","https://bd-live-21.slatic.net/kf/S612af986067f460facdfed7e213b835ai.jpg","2026-05-06 20:22:04",NA
"Mobiles","Nothing Phone (3a) Pro 5g (12+256GB) Unofficial","Nokia",52999,NA,"৳ 52,999",NA,NA,NA,NA,"Phone Palace","700558008428","Dhaka",TRUE,"12672516985","1581452542","https://www.daraz.com.bd/products/3a-pro-5g-12-256gb-unofficial-i1581452542.html","https://static-01.daraz.com.bd/p/10b558af0705808ae357966794013103.jpg","2026-05-06 20:22:04",NA
"Mobiles","Honor 200 Pro 5g (12+512GB) Unofficial","Honor",56999,NA,"৳ 56,999",NA,NA,NA,NA,"Phone Palace","700558008428","Dhaka",TRUE,"12671807896","1581308464","https://www.daraz.com.bd/products/honor-200-pro-5g-12-512gb-unofficial-i1581308464.html","https://static-01.daraz.com.bd/p/65fa28cfde5b6fa3c8e73c242e2b5859.jpg","2026-05-06 20:22:04",NA
"Mobiles","Nothing Phone (4a) 5g (8+128GB) Unofficial","Nokia",47999,NA,"৳ 47,999",NA,NA,NA,NA,"Phone Palace","700558008428","Dhaka",TRUE,"12672191307","1581195480","https://www.daraz.com.bd/products/4a-5g-8-128gb-unofficial-i1581195480.html","https://static-01.daraz.com.bd/p/b95b8ba977507fff2776d74a50f18020.jpg","2026-05-06 20:22:04",NA
"Mobiles","Xiaomi Redmi Note 15 (8+256GB) Unofficial","Xiaomi",29999,NA,"৳ 29,999",NA,NA,NA,NA,"Phone Palace","700558008428","Dhaka",TRUE,"12672282670","1581095796","https://www.daraz.com.bd/products/xiaomi-redmi-note-15-8-256gb-unofficial-i1581095796.html","https://static-01.daraz.com.bd/p/5dde8ec0a36c448cb17ac7769fa51e4c.jpg","2026-05-06 20:22:04",NA
"Mobiles","Motorola Edge 60 pro 5g (8+256GB) Unofficial","Motorola",44999,NA,"৳ 44,999",NA,NA,NA,NA,"Phone Palace","700558008428","Dhaka",TRUE,"12670744354","1580998505","https://www.daraz.com.bd/products/motorola-edge-60-pro-5g-8-256gb-i1580998505.html","https://static-01.daraz.com.bd/p/9b79a95ecf91e6c2870e246976d1832a.jpg","2026-05-06 20:22:04",NA
"Mobiles","Honor X8d 5g (8+256GB) Unofficial","Honor",33999,NA,"৳ 33,999",NA,NA,NA,NA,"Phone Palace","700558008428","Dhaka",TRUE,"12672278262","1581087997","https://www.daraz.com.bd/products/honor-x8d-5g-8-256gb-unofficial-i1581087997.html","https://static-01.daraz.com.bd/p/9058940a92d1b5ae2d3389273fd10e32.jpg","2026-05-06 20:22:04",NA
"Mobiles","ZTE Blade V80 Pro (8+256GB)6.75""IPS LCD, 120Hz ডিসপ্লে,22.5W চার্জিং 5000mah battery","ZTE",20999,21999,"৳ 20,999","5% Off",NA,NA,NA,"Phone Palace","700558008428","Dhaka",TRUE,"12669333330","1580395555","https://www.daraz.com.bd/products/zte-blade-v80-pro-8256gb675ips-lcd-120hz-225w-i1580395555.html","https://bd-live-21.slatic.net/kf/S235eee052c004848b81927049ca539bcT.jpg","2026-05-06 20:22:04",5
"Mobiles","Nothing CMF Phone 2 Pro 5g (8+128GB) Unofficial","Nokia",32999,NA,"৳ 32,999",NA,NA,NA,NA,"Phone Palace","700558008428","Dhaka",TRUE,"12672189706","1581438745","https://www.daraz.com.bd/products/cmf-2-pro-5g-8-128gb-unofficial-i1581438745.html","https://static-01.daraz.com.bd/p/16d773c017c636c2ee820b705420dbd5.jpg","2026-05-06 20:22:04",NA
"Mobiles","Xiaomi Redmi Turbo 4 5g (12+256GB) Unofficial","Xiaomi",36999,NA,"৳ 36,999",NA,NA,NA,NA,"Phone Palace","700558008428","Dhaka",TRUE,"12671905928","1581131007","https://www.daraz.com.bd/products/xiaomi-redmi-4-5g-12-256gb-unofficial-i1581131007.html","https://static-01.daraz.com.bd/p/f0e54de9669e76a0482004a0be19f1d7.jpg","2026-05-06 20:22:04",NA
"Mobiles","Motorola Edge 70 5g (8+256GB) Unofficial","Motorola",44999,NA,"৳ 44,999",NA,NA,NA,NA,"Phone Palace","700558008428","Dhaka",TRUE,"12669698778","1580902876","https://www.daraz.com.bd/products/motorola-edge-70-5g-8-256gb-unofficial-i1580902876.html","https://static-01.daraz.com.bd/p/1b0726e06561e640423300062f637c38.jpg","2026-05-06 20:22:04",NA
"Mobiles","Xiaomi Redmi Note 15 Pro Plus 5g (12+512GB) Unofficial","Xiaomi",52999,NA,"৳ 52,999",NA,NA,NA,NA,"Phone Palace","700558008428","Dhaka",TRUE,"12672011536","1581412807","https://www.daraz.com.bd/products/xiaomi-redmi-note-15-pro-plus-5g-12-512gb-unofficial-i1581412807.html","https://static-01.daraz.com.bd/p/5ce6db78af8c96c72c1440be054244d2.jpg","2026-05-06 20:22:04",NA
"Mobiles","Honor X9d 5g (8+256GB) Unofficial","Honor",38999,NA,"৳ 38,999",NA,NA,NA,NA,"Phone Palace","700558008428","Dhaka",TRUE,"12672278721","1581332948","https://www.daraz.com.bd/products/honor-x9d-5g-8-256gb-unofficial-i1581332948.html","https://static-01.daraz.com.bd/p/529cdaee316a0b91de427a4cb55d16e6.jpg","2026-05-06 20:22:04",NA
"Mobiles","Xiaomi Redmi Note 15 Pro 5g (12+256GB) Unofficial","Xiaomi",41999,NA,"৳ 41,999",NA,NA,NA,NA,"Phone Palace","700558008428","Dhaka",TRUE,"12672434074","1581137961","https://www.daraz.com.bd/products/xiaomi-redmi-note-15-pro-5g-12-256gb-unofficial-i1581137961.html","https://static-01.daraz.com.bd/p/1b6f3a7e381f6c6a5cbbe72aa135dfd8.jpg","2026-05-06 20:22:04",NA
"Mobiles","OPPO A6c 4GB/64GB - Official","OPPO",16949,NA,"৳ 16,949",NA,NA,NA,NA,"Alapon Computer (CTG)","5879","Chattogram",TRUE,"12673095075","1581828960","https://www.daraz.com.bd/products/oppo-a6c-4gb64gb-official-i1581828960.html","https://static-01.daraz.com.bd/p/33ff08d4cb1a85fe7b9587026d51f563.jpg","2026-05-06 20:22:04",NA
"Mobiles","OPPO A6x 4GB Ram and 64GB | 128GB Rom (Official)","OPPO",16899,16999,"৳ 16,899","1% Off",NA,NA,NA,"Alapon Computer (CTG)","5879","Chattogram",TRUE,"12673102296","1581664790","https://www.daraz.com.bd/products/oppo-a6x-4gb-ram-and-64gb-128gb-rom-official-i1581664790.html","https://static-01.daraz.com.bd/p/047d3a1fd652fdc96fa2094902d1b04b.jpg","2026-05-06 20:22:04",1
"Mobiles","Samsung Galaxy S25 Ultra 5g (12+256GB) Unofficial","Samsung",121999,NA,"৳ 121,999",NA,NA,NA,NA,"Phone Palace","700558008428","Dhaka",TRUE,"12672597644","1581644346","https://www.daraz.com.bd/products/samsung-galaxy-ultra-5g-12-256gb-i1581644346.html","https://static-01.daraz.com.bd/p/c5dd1cd298ca224fee5bd6e200d3c94c.jpg","2026-05-06 20:22:04",NA
"Mobiles","vivo V70 FE 5g (8+256GB) Unofficial","Vivo",51999,NA,"৳ 51,999",NA,NA,NA,NA,"Phone Palace","700558008428","Dhaka",TRUE,"12672585707","1581638532","https://www.daraz.com.bd/products/vivo-v70-fe-5g-8-256gb-unofficial-i1581638532.html","https://static-01.daraz.com.bd/p/78ebe256904c14df2f0425df35486b99.jpg","2026-05-06 20:22:04",NA
"Mobiles","Oppo A6k 4GB/128GB - Official","OPPO",19899,19999,"৳ 19,899","1% Off",NA,NA,NA,"Alapon Computer (CTG)","5879","Chattogram",TRUE,"12673073772","1581629139","https://www.daraz.com.bd/products/oppo-a6k-4gb128gb-official-i1581629139.html","https://static-01.daraz.com.bd/p/80a3bc7f9d7b8c9c625245c930ed9e9b.jpg","2026-05-06 20:22:04",1
"Mobiles","Google Pixel 9 - 12GB RAM - 128GB ROM - Obsidian - 6.3"" Actua Display - 50MP Dual Camera - Google Tensor G4 Chip - Official Warranty","No Brand",84724,105881,"৳ 84,724","20% Off",NA,NA,NA,"Google Pixel | Aura Distribution","701026432091","Dhaka",TRUE,"12672928712","1581612739","https://www.daraz.com.bd/products/-i1581612739.html","https://static-01.daraz.com.bd/p/01cac7019cd1e9c8a0b0497f7bc4fced.png","2026-05-06 20:22:04",20
"Mobiles","Samsung Galaxy A17 5g (8+256GB) Unofficial","Samsung",28999,NA,"৳ 28,999",NA,NA,NA,NA,"Phone Palace","700558008428","Dhaka",TRUE,"12673002635","1581479091","https://www.daraz.com.bd/products/samsung-galaxy-a17-5g-8-256gb-i1581479091.html","https://static-01.daraz.com.bd/p/ed984af1d20cf82209f28693f6688049.jpg","2026-05-06 20:22:04",NA
"Mobiles","vivo V70 5g (8+256GB) Unofficial","Vivo",61999,NA,"৳ 61,999",NA,NA,NA,NA,"Phone Palace","700558008428","Dhaka",TRUE,"12672599803","1581457362","https://www.daraz.com.bd/products/vivo-v70-5g-8-256gb-i1581457362.html","https://static-01.daraz.com.bd/p/8688ba751e9ecb26e7d391c5dcc1285a.jpg","2026-05-06 20:22:04",NA
"Mobiles","Samsung Galaxy A07 (8+256GB) Unofficial","Samsung",20999,NA,"৳ 20,999",NA,NA,NA,NA,"Phone Palace","700558008428","Dhaka",TRUE,"12673006553","1581457354","https://www.daraz.com.bd/products/samsung-galaxy-a07-8-256gb-unofficial-i1581457354.html","https://static-01.daraz.com.bd/p/916eca4ec66ce2c05e47abef128c3d9c.jpg","2026-05-06 20:22:04",NA
"Mobiles","Proton HyperX 16GB RAM (8 GB Extended) 128GB ROM with Water Resistant and Iron guard Protection - 751310","VISION",18999,NA,"৳ 18,999",NA,NA,NA,NA,"RFL Electronics Ltd","1002639","Dhaka",TRUE,"12672629689","1581447443","https://www.daraz.com.bd/products/-i1581447443.html","https://static-01.daraz.com.bd/p/9445a185c7722bfd9092cb6ed12ccccf.jpg","2026-05-06 20:22:04",NA
"Mobiles","Samsung Galaxy A17 (8+256GB) Unofficial","Samsung",24999,NA,"৳ 24,999",NA,NA,NA,NA,"Phone Palace","700558008428","Dhaka",TRUE,"12672645187","1581445556","https://www.daraz.com.bd/products/samsung-galaxy-a17-8-256gb-i1581445556.html","https://static-01.daraz.com.bd/p/a228dc5600a1011b3b3fd4ec93add04e.jpg","2026-05-06 20:22:04",NA
"Mobiles","Samsung Galaxy A35 5g (8+128GB) Unofficial","Samsung",31999,NA,"৳ 31,999",NA,NA,NA,NA,"Phone Palace","700558008428","Dhaka",TRUE,"12672998629","1581445529","https://www.daraz.com.bd/products/samsung-galaxy-a35-5g-8-128gb-unofficial-i1581445529.html","https://static-01.daraz.com.bd/p/e7f0e12a426f20db78c31a8a1c23cc73.jpg","2026-05-06 20:22:06",NA
"Mobiles","Meizu Note 21 (8+256GB) Unofficial","Xiaomi",17999,NA,"৳ 17,999",NA,NA,NA,NA,"Phone Palace","700558008428","Dhaka",TRUE,"12672571907","1581445393","https://www.daraz.com.bd/products/meizu-note-21-8-256gb-unofficial-i1581445393.html","https://static-01.daraz.com.bd/p/31b6e8ed75240328086b2f582eb96d5d.jpg","2026-05-06 20:22:06",NA
"Mobiles","Samsung Galaxy A36 5g (8+128GB) Unofficial","Samsung",37999,NA,"৳ 37,999",NA,NA,NA,NA,"Phone Palace","700558008428","Dhaka",TRUE,"12672651006","1581429639","https://www.daraz.com.bd/products/samsung-galaxy-a36-5g-8-128gb-unofficial-i1581429639.html","https://static-01.daraz.com.bd/p/263372ee9ae3be3731ea32bcd7b552c1.jpg","2026-05-06 20:22:06",NA
"Mobiles","Samsung Galaxy M36 5g (8+128GB) Unofficial","Samsung",27999,NA,"৳ 27,999",NA,NA,NA,NA,"Phone Palace","700558008428","Dhaka",TRUE,"12672643127","1581427682","https://www.daraz.com.bd/products/samsung-galaxy-m36-5g-8-128gb-unofficial-i1581427682.html","https://static-01.daraz.com.bd/p/e2ad0a5c05f4a426c5b3536e406b871e.jpg","2026-05-06 20:22:06",NA
